anio,Pais,edad,promedio
2011,Guatemala,75+ years,2.29
2011,Guyana,05-14 years,4.22
2011,Guyana,15-24 years,28.94
2011,Guyana,25-34 years,38.08
2011,Guyana,35-54 years,43.96
2011,Guyana,55-74 years,31
2011,Guyana,75+ years,25.47
2011,Hungary,05-14 years,0.62
2011,Hungary,15-24 years,8.45
2011,Hungary,25-34 years,13.12
2011,Hungary,35-54 years,33.82
2011,Hungary,55-74 years,37.2
2011,Hungary,75+ years,43.32
2011,Iceland,05-14 years,2.33
2011,Iceland,15-24 years,6.38
2011,Iceland,25-34 years,13.21
2011,Iceland,35-54 years,10.51
2011,Iceland,55-74 years,14.35
2011,Iceland,75+ years,0
2011,Ireland,05-14 years,0
2011,Ireland,15-24 years,16.22
2011,Ireland,25-34 years,16.79
2011,Ireland,35-54 years,18.03
2011,Ireland,55-74 years,12.19
2011,Ireland,75+ years,4.8
2011,Israel,05-14 years,0.07
2011,Israel,15-24 years,4.46
2011,Israel,25-34 years,5.44
2011,Israel,35-54 years,7.51
2011,Israel,55-74 years,9.73
2011,Israel,75+ years,13.72
2011,Italy,05-14 years,0.11
2011,Italy,15-24 years,3.58
2011,Italy,25-34 years,5.24
2011,Italy,35-54 years,7.89
2011,Italy,55-74 years,9.51
2011,Italy,75+ years,13.52
2011,Jamaica,05-14 years,1.16
2011,Jamaica,15-24 years,1.12
2011,Jamaica,25-34 years,1.65
2011,Jamaica,35-54 years,2.21
2011,Jamaica,55-74 years,3.6
2011,Jamaica,75+ years,3.55
2011,Japan,05-14 years,0.65
2011,Japan,15-24 years,15.77
2011,Japan,25-34 years,23.59
2011,Japan,35-54 years,28.09
2011,Japan,55-74 years,28.83
2011,Japan,75+ years,26.89
2011,Kazakhstan,05-14 years,2.47
2011,Kazakhstan,15-24 years,21.84
2011,Kazakhstan,25-34 years,33.41
2011,Kazakhstan,35-54 years,28.45
2011,Kazakhstan,55-74 years,21.76
2011,Kazakhstan,75+ years,27.47
2011,Kuwait,05-14 years,1.06
2011,Kuwait,15-24 years,1.22
2011,Kuwait,25-34 years,1.55
2011,Kuwait,35-54 years,1.11
2011,Kuwait,55-74 years,0.97
2011,Kuwait,75+ years,0
2011,Kyrgyzstan,05-14 years,1.46
2011,Kyrgyzstan,15-24 years,11.01
2011,Kyrgyzstan,25-34 years,12.57
2011,Kyrgyzstan,35-54 years,12.77
2011,Kyrgyzstan,55-74 years,10.11
2011,Kyrgyzstan,75+ years,12.63
2011,Latvia,05-14 years,0
2011,Latvia,15-24 years,15.99
2011,Latvia,25-34 years,23.06
2011,Latvia,35-54 years,26.66
2011,Latvia,55-74 years,25.71
2011,Latvia,75+ years,34.08
2011,Lithuania,05-14 years,0.66
2011,Lithuania,15-24 years,19.74
2011,Lithuania,25-34 years,37.38
2011,Lithuania,35-54 years,47.22
2011,Lithuania,55-74 years,43.82
2011,Lithuania,75+ years,37.03
2011,Luxembourg,05-14 years,0
2011,Luxembourg,15-24 years,8.01
2011,Luxembourg,25-34 years,6.69
2011,Luxembourg,35-54 years,16.08
2011,Luxembourg,55-74 years,10.52
2011,Luxembourg,75+ years,26.15
2011,Maldives,05-14 years,1.7
2011,Maldives,15-24 years,0
2011,Maldives,25-34 years,1.23
2011,Maldives,35-54 years,0
2011,Maldives,55-74 years,0
2011,Maldives,75+ years,0
2011,Malta,05-14 years,0
2011,Malta,15-24 years,5.37
2011,Malta,25-34 years,6.61
2011,Malta,35-54 years,8.08
2011,Malta,55-74 years,4.05
2011,Malta,75+ years,0
2011,Mauritius,05-14 years,0.54
2011,Mauritius,15-24 years,11.49
2011,Mauritius,25-34 years,16.32
2011,Mauritius,35-54 years,11.97
2011,Mauritius,55-74 years,7.62
2011,Mauritius,75+ years,8.58
2011,Mexico,05-14 years,1.05
2011,Mexico,15-24 years,7.84
2011,Mexico,25-34 years,6.4
2011,Mexico,35-54 years,5.55
2011,Mexico,55-74 years,5.25
2011,Mexico,75+ years,5.47
2011,Netherlands,05-14 years,0.2
2011,Netherlands,15-24 years,6.02
2011,Netherlands,25-34 years,9.98
2011,Netherlands,35-54 years,14.59
2011,Netherlands,55-74 years,13.03
2011,Netherlands,75+ years,11.1
2011,New Zealand,05-14 years,1.03
2011,New Zealand,15-24 years,20.08
2011,New Zealand,25-34 years,15.72
2011,New Zealand,35-54 years,13.35
2011,New Zealand,55-74 years,9.64
2011,New Zealand,75+ years,10.32
2011,Nicaragua,05-14 years,1.45
2011,Nicaragua,15-24 years,11.75
2011,Nicaragua,25-34 years,9.51
2011,Nicaragua,35-54 years,6.23
2011,Nicaragua,55-74 years,7.61
2011,Nicaragua,75+ years,6.19
2011,Norway,05-14 years,1.14
2011,Norway,15-24 years,12.02
2011,Norway,25-34 years,14.98
2011,Norway,35-54 years,16.71
2011,Norway,55-74 years,14.28
2011,Norway,75+ years,11.94
2011,Panama,05-14 years,0.14
2011,Panama,15-24 years,5.96
2011,Panama,25-34 years,4.29
2011,Panama,35-54 years,5.52
2011,Panama,55-74 years,4.95
2011,Panama,75+ years,9.61
2011,Paraguay,05-14 years,0.97
2011,Paraguay,15-24 years,8.94
2011,Paraguay,25-34 years,7.37
2011,Paraguay,35-54 years,4.99
2011,Paraguay,55-74 years,4.02
2011,Paraguay,75+ years,6.97
2011,Philippines,05-14 years,0.35
2011,Philippines,15-24 years,4.09
2011,Philippines,25-34 years,4.05
2011,Philippines,35-54 years,3.3
2011,Philippines,55-74 years,3.24
2011,Philippines,75+ years,6.11
2011,Poland,05-14 years,0.56
2011,Poland,15-24 years,11.18
2011,Poland,25-34 years,13.42
2011,Poland,35-54 years,23.87
2011,Poland,55-74 years,23.05
2011,Poland,75+ years,13.99
2011,Portugal,05-14 years,0.18
2011,Portugal,15-24 years,2.1
2011,Portugal,25-34 years,5.58
2011,Portugal,35-54 years,10.55
2011,Portugal,55-74 years,15.04
2011,Portugal,75+ years,24.13
2011,Puerto Rico,05-14 years,0.58
2011,Puerto Rico,15-24 years,3.32
2011,Puerto Rico,25-34 years,9.21
2011,Puerto Rico,35-54 years,10.54
2011,Puerto Rico,55-74 years,10.09
2011,Puerto Rico,75+ years,8.22
2011,Qatar,05-14 years,0
2011,Qatar,15-24 years,3.58
2011,Qatar,25-34 years,2.57
2011,Qatar,35-54 years,3.07
2011,Qatar,55-74 years,2.66
2011,Qatar,75+ years,0
2011,Republic of Korea,05-14 years,1
2011,Republic of Korea,15-24 years,13.05
2011,Republic of Korea,25-34 years,30.26
2011,Republic of Korea,35-54 years,34.74
2011,Republic of Korea,55-74 years,52.08
2011,Republic of Korea,75+ years,105.9
2011,Romania,05-14 years,0.88
2011,Romania,15-24 years,7.67
2011,Romania,25-34 years,7.84
2011,Romania,35-54 years,16.61
2011,Romania,55-74 years,18.42
2011,Romania,75+ years,14.45
2011,Russian Federation,05-14 years,1.23
2011,Russian Federation,15-24 years,21.77
2011,Russian Federation,25-34 years,29.5
2011,Russian Federation,35-54 years,26.38
2011,Russian Federation,55-74 years,21.65
2011,Russian Federation,75+ years,32.67
2011,Saint Lucia,05-14 years,0
2011,Saint Lucia,15-24 years,0
2011,Saint Lucia,25-34 years,3.65
2011,Saint Lucia,35-54 years,8.45
2011,Saint Lucia,55-74 years,13.85
2011,Saint Lucia,75+ years,0
2011,Saint Vincent and Grenadines,05-14 years,0
2011,Saint Vincent and Grenadines,15-24 years,4.96
2011,Saint Vincent and Grenadines,25-34 years,0
2011,Saint Vincent and Grenadines,35-54 years,10.75
2011,Saint Vincent and Grenadines,55-74 years,8.33
2011,Saint Vincent and Grenadines,75+ years,0
2011,Serbia,05-14 years,0.28
2011,Serbia,15-24 years,4.56
2011,Serbia,25-34 years,9.94
2011,Serbia,35-54 years,17.8
2011,Serbia,55-74 years,25.2
2011,Serbia,75+ years,55.72
2011,Seychelles,05-14 years,0
2011,Seychelles,15-24 years,7.32
2011,Seychelles,25-34 years,7.29
2011,Seychelles,35-54 years,11.14
2011,Seychelles,55-74 years,0
2011,Seychelles,75+ years,0
2011,Singapore,05-14 years,0
2011,Singapore,15-24 years,5.04
2011,Singapore,25-34 years,4.64
2011,Singapore,35-54 years,9.24
2011,Singapore,55-74 years,16.15
2011,Singapore,75+ years,21.4
2011,Slovenia,05-14 years,0
2011,Slovenia,15-24 years,9.71
2011,Slovenia,25-34 years,10.97
2011,Slovenia,35-54 years,23.22
2011,Slovenia,55-74 years,35.1
2011,Slovenia,75+ years,47.55
2011,South Africa,05-14 years,0.03
2011,South Africa,15-24 years,1.08
2011,South Africa,25-34 years,1.13
2011,South Africa,35-54 years,0.88
2011,South Africa,55-74 years,0.72
2011,South Africa,75+ years,0.75
2011,Spain,05-14 years,0.04
2011,Spain,15-24 years,2.43
2011,Spain,25-34 years,5.03
2011,Spain,35-54 years,8.56
2011,Spain,55-74 years,9.26
2011,Spain,75+ years,15.9
2011,Suriname,05-14 years,1.99
2011,Suriname,15-24 years,32.67
2011,Suriname,25-34 years,35.43
2011,Suriname,35-54 years,34.83
2011,Suriname,55-74 years,22.79
2011,Suriname,75+ years,40.74
2011,Sweden,05-14 years,0.5
2011,Sweden,15-24 years,9.7
2011,Sweden,25-34 years,13.05
2011,Sweden,35-54 years,14.55
2011,Sweden,55-74 years,16.05
2011,Sweden,75+ years,15.45
2011,Switzerland,05-14 years,0.38
2011,Switzerland,15-24 years,8.74
2011,Switzerland,25-34 years,9.95
2011,Switzerland,35-54 years,14.85
2011,Switzerland,55-74 years,18.93
2011,Switzerland,75+ years,26.6
2011,Thailand,05-14 years,0.36
2011,Thailand,15-24 years,4.68
2011,Thailand,25-34 years,8.92
2011,Thailand,35-54 years,7.79
2011,Thailand,55-74 years,7.65
2011,Thailand,75+ years,8.26
2011,Trinidad and Tobago,05-14 years,1.12
2011,Trinidad and Tobago,15-24 years,11.85
2011,Trinidad and Tobago,25-34 years,13.86
2011,Trinidad and Tobago,35-54 years,13.36
2011,Trinidad and Tobago,55-74 years,12.34
2011,Trinidad and Tobago,75+ years,12.48
2011,Turkey,05-14 years,0.34
2011,Turkey,15-24 years,2.07
2011,Turkey,25-34 years,1.89
2011,Turkey,35-54 years,1.85
2011,Turkey,55-74 years,2.15
2011,Turkey,75+ years,2.81
2011,Turkmenistan,05-14 years,0.31
2011,Turkmenistan,15-24 years,4.27
2011,Turkmenistan,25-34 years,2.87
2011,Turkmenistan,35-54 years,3.46
2011,Turkmenistan,55-74 years,3.13
2011,Turkmenistan,75+ years,1.17
2011,Ukraine,05-14 years,1.62
2011,Ukraine,15-24 years,16.54
2011,Ukraine,25-34 years,22.43
2011,Ukraine,35-54 years,23.9
2011,Ukraine,55-74 years,23.72
2011,Ukraine,75+ years,29.26
2011,United Kingdom,05-14 years,0.17
2011,United Kingdom,15-24 years,5.41
2011,United Kingdom,25-34 years,8.26
2011,United Kingdom,35-54 years,11.65
2011,United Kingdom,55-74 years,7.31
2011,United Kingdom,75+ years,5.55
2011,United States,05-14 years,0.69
2011,United States,15-24 years,10.92
2011,United States,25-34 years,14.84
2011,United States,35-54 years,18.17
2011,United States,55-74 years,16.21
2011,United States,75+ years,16.78
2011,Uzbekistan,05-14 years,1.38
2011,Uzbekistan,15-24 years,8.12
2011,Uzbekistan,25-34 years,8.32
2011,Uzbekistan,35-54 years,8.1
2011,Uzbekistan,55-74 years,4.12
2011,Uzbekistan,75+ years,2.8
2012,Antigua and Barbuda,05-14 years,0
2012,Antigua and Barbuda,15-24 years,0
2012,Antigua and Barbuda,25-34 years,0
2012,Antigua and Barbuda,35-54 years,0
2012,Antigua and Barbuda,55-74 years,0
2012,Antigua and Barbuda,75+ years,0
2012,Argentina,05-14 years,0.65
2012,Argentina,15-24 years,13.83
2012,Argentina,25-34 years,11.05
2012,Argentina,35-54 years,7.3
2012,Argentina,55-74 years,9.06
2012,Argentina,75+ years,13.09
2012,Armenia,05-14 years,0.28
2012,Armenia,15-24 years,1.37
2012,Armenia,25-34 years,2.97
2012,Armenia,35-54 years,4.1
2012,Armenia,55-74 years,3.09
2012,Armenia,75+ years,5.41
2012,Australia,05-14 years,0.57
2012,Australia,15-24 years,10.57
2012,Australia,25-34 years,13.66
2012,Australia,35-54 years,16.96
2012,Australia,55-74 years,11.88
2012,Australia,75+ years,14.59
2012,Austria,05-14 years,0.48
2012,Austria,15-24 years,7.08
2012,Austria,25-34 years,10.81
2012,Austria,35-54 years,16.3
2012,Austria,55-74 years,21.61
2012,Austria,75+ years,38.94
2012,Bahamas,05-14 years,0
2012,Bahamas,15-24 years,3.07
2012,Bahamas,25-34 years,0
2012,Bahamas,35-54 years,2.84
2012,Bahamas,55-74 years,0
2012,Bahamas,75+ years,0
2012,Bahrain,05-14 years,0
2012,Bahrain,15-24 years,0.52
2012,Bahrain,25-34 years,3.45
2012,Bahrain,35-54 years,1.49
2012,Bahrain,55-74 years,0
2012,Bahrain,75+ years,0
2012,Barbados,05-14 years,0
2012,Barbados,15-24 years,0
2012,Barbados,25-34 years,0
2012,Barbados,35-54 years,0
2012,Barbados,55-74 years,0
2012,Barbados,75+ years,0
2012,Belgium,05-14 years,0.49
2012,Belgium,15-24 years,9.55
2012,Belgium,25-34 years,16.55
2012,Belgium,35-54 years,26.56
2012,Belgium,55-74 years,24.47
2012,Belgium,75+ years,26
2012,Belize,05-14 years,0
2012,Belize,15-24 years,4.34
2012,Belize,25-34 years,11.29
2012,Belize,35-54 years,8.55
2012,Belize,55-74 years,12.55
2012,Belize,75+ years,0
2012,Brazil,05-14 years,0.36
2012,Brazil,15-24 years,4.87
2012,Brazil,25-34 years,6.85
2012,Brazil,35-54 years,7.17
2012,Brazil,55-74 years,7.46
2012,Brazil,75+ years,8.43
2012,Bulgaria,05-14 years,0.16
2012,Bulgaria,15-24 years,7.25
2012,Bulgaria,25-34 years,7.47
2012,Bulgaria,35-54 years,10.98
2012,Bulgaria,55-74 years,16.89
2012,Bulgaria,75+ years,33.09
2012,Canada,05-14 years,0.91
2012,Canada,15-24 years,11.23
2012,Canada,25-34 years,11.33
2012,Canada,35-54 years,15.78
2012,Canada,55-74 years,13.77
2012,Canada,75+ years,9.55
2012,Chile,05-14 years,0.59
2012,Chile,15-24 years,10.79
2012,Chile,25-34 years,14.49
2012,Chile,35-54 years,14.57
2012,Chile,55-74 years,12.73
2012,Chile,75+ years,16.14
2012,Colombia,05-14 years,0.95
2012,Colombia,15-24 years,7.59
2012,Colombia,25-34 years,6.19
2012,Colombia,35-54 years,4.44
2012,Colombia,55-74 years,5.58
2012,Colombia,75+ years,6.84
2012,Costa Rica,05-14 years,1.09
2012,Costa Rica,15-24 years,8.26
2012,Costa Rica,25-34 years,8.08
2012,Costa Rica,35-54 years,9.1
2012,Costa Rica,55-74 years,7.55
2012,Costa Rica,75+ years,5.53
2012,Croatia,05-14 years,0.94
2012,Croatia,15-24 years,7.96
2012,Croatia,25-34 years,11.08
2012,Croatia,35-54 years,20.5
2012,Croatia,55-74 years,27.79
2012,Croatia,75+ years,40.86
2012,Cuba,05-14 years,0.61
2012,Cuba,15-24 years,6.23
2012,Cuba,25-34 years,8.76
2012,Cuba,35-54 years,13.24
2012,Cuba,55-74 years,22.77
2012,Cuba,75+ years,45.87
2012,Cyprus,05-14 years,0
2012,Cyprus,15-24 years,4.64
2012,Cyprus,25-34 years,6.85
2012,Cyprus,35-54 years,6.35
2012,Cyprus,55-74 years,3.05
2012,Cyprus,75+ years,0
2012,Czech Republic,05-14 years,0.41
2012,Czech Republic,15-24 years,7.89
2012,Czech Republic,25-34 years,13
2012,Czech Republic,35-54 years,21
2012,Czech Republic,55-74 years,21.39
2012,Czech Republic,75+ years,27.06
2012,Denmark,05-14 years,0.15
2012,Denmark,15-24 years,5.79
2012,Denmark,25-34 years,6.47
2012,Denmark,35-54 years,17.06
2012,Denmark,55-74 years,17.48
2012,Denmark,75+ years,21.39
2012,Ecuador,05-14 years,2.18
2012,Ecuador,15-24 years,12.42
2012,Ecuador,25-34 years,8.96
2012,Ecuador,35-54 years,6.05
2012,Ecuador,55-74 years,6.25
2012,Ecuador,75+ years,5.93
2012,El Salvador,05-14 years,1.57
2012,El Salvador,15-24 years,12.4
2012,El Salvador,25-34 years,15.03
2012,El Salvador,35-54 years,8.94
2012,El Salvador,55-74 years,9.57
2012,El Salvador,75+ years,9.64
2012,Estonia,05-14 years,1.53
2012,Estonia,15-24 years,9.9
2012,Estonia,25-34 years,17.49
2012,Estonia,35-54 years,19.79
2012,Estonia,55-74 years,25.68
2012,Estonia,75+ years,34.23
2012,Fiji,05-14 years,0
2012,Fiji,15-24 years,7.07
2012,Fiji,25-34 years,4.85
2012,Fiji,35-54 years,3.32
2012,Fiji,55-74 years,4.06
2012,Fiji,75+ years,24.94
2012,Finland,05-14 years,0
2012,Finland,15-24 years,17.71
2012,Finland,25-34 years,17.2
2012,Finland,35-54 years,21.36
2012,Finland,55-74 years,21.29
2012,Finland,75+ years,12.49
2012,France,05-14 years,0.42
2012,France,15-24 years,6.06
2012,France,25-34 years,11.16
2012,France,35-54 years,22.16
2012,France,55-74 years,20.15
2012,France,75+ years,32.34
2012,Georgia,05-14 years,0.21
2012,Georgia,15-24 years,2.12
2012,Georgia,25-34 years,2.9
2012,Georgia,35-54 years,2.31
2012,Georgia,55-74 years,3.15
2012,Georgia,75+ years,4.72
2012,Germany,05-14 years,0.27
2012,Germany,15-24 years,6.22
2012,Germany,25-34 years,8.84
2012,Germany,35-54 years,13.08
2012,Germany,55-74 years,16.26
2012,Germany,75+ years,25.52
2012,Greece,05-14 years,0.09
2012,Greece,15-24 years,2.62
2012,Greece,25-34 years,3.97
2012,Greece,35-54 years,6.06
2012,Greece,55-74 years,5.91
2012,Greece,75+ years,6.92
2012,Grenada,05-14 years,0
2012,Grenada,15-24 years,4.52
2012,Grenada,25-34 years,0
2012,Grenada,35-54 years,4.59
2012,Grenada,55-74 years,0
2012,Grenada,75+ years,0
2012,Guatemala,05-14 years,0.54
2012,Guatemala,15-24 years,5.6
2012,Guatemala,25-34 years,3.42
2012,Guatemala,35-54 years,3.55
2012,Guatemala,55-74 years,3.63
2012,Guatemala,75+ years,3.3
2012,Guyana,05-14 years,3.69
2012,Guyana,15-24 years,29.88
2012,Guyana,25-34 years,36.36
2012,Guyana,35-54 years,49.58
2012,Guyana,55-74 years,35.53
2012,Guyana,75+ years,24.3
2012,Hungary,05-14 years,0.21
2012,Hungary,15-24 years,8.05
2012,Hungary,25-34 years,13.03
2012,Hungary,35-54 years,30.06
2012,Hungary,55-74 years,36.51
2012,Hungary,75+ years,48.83
2012,Iceland,05-14 years,0
2012,Iceland,15-24 years,10.6
2012,Iceland,25-34 years,19.92
2012,Iceland,35-54 years,12.92
2012,Iceland,55-74 years,17.32
2012,Iceland,75+ years,10.48
2012,Ireland,05-14 years,0.63
2012,Ireland,15-24 years,13.55
2012,Ireland,25-34 years,14.86
2012,Ireland,35-54 years,18.19
2012,Ireland,55-74 years,13.3
2012,Ireland,75+ years,6.8
2012,Israel,05-14 years,0.21
2012,Israel,15-24 years,3.74
2012,Israel,25-34 years,6.52
2012,Israel,35-54 years,8.24
2012,Israel,55-74 years,10.1
2012,Israel,75+ years,11.08
2012,Italy,05-14 years,0.14
2012,Italy,15-24 years,3.77
2012,Italy,25-34 years,5.65
2012,Italy,35-54 years,8.41
2012,Italy,55-74 years,9.55
2012,Italy,75+ years,12.5
2012,Japan,05-14 years,0.67
2012,Japan,15-24 years,14.84
2012,Japan,25-34 years,21.91
2012,Japan,35-54 years,25.27
2012,Japan,55-74 years,26.1
2012,Japan,75+ years,25.58
2012,Kazakhstan,05-14 years,1.63
2012,Kazakhstan,15-24 years,18.91
2012,Kazakhstan,25-34 years,29.61
2012,Kazakhstan,35-54 years,28.81
2012,Kazakhstan,55-74 years,22.49
2012,Kazakhstan,75+ years,23.88
2012,Kuwait,05-14 years,0.2
2012,Kuwait,15-24 years,2.77
2012,Kuwait,25-34 years,1.58
2012,Kuwait,35-54 years,1.77
2012,Kuwait,55-74 years,1.35
2012,Kuwait,75+ years,0
2012,Kyrgyzstan,05-14 years,1.73
2012,Kyrgyzstan,15-24 years,9.8
2012,Kyrgyzstan,25-34 years,15.62
2012,Kyrgyzstan,35-54 years,14.06
2012,Kyrgyzstan,55-74 years,12.53
2012,Kyrgyzstan,75+ years,15.21
2012,Latvia,05-14 years,0.53
2012,Latvia,15-24 years,15.9
2012,Latvia,25-34 years,19.56
2012,Latvia,35-54 years,32.5
2012,Latvia,55-74 years,24.71
2012,Latvia,75+ years,27.4
2012,Lithuania,05-14 years,1.03
2012,Lithuania,15-24 years,17.58
2012,Lithuania,25-34 years,34.18
2012,Lithuania,35-54 years,45.67
2012,Lithuania,55-74 years,37.4
2012,Lithuania,75+ years,34.67
2012,Luxembourg,05-14 years,0
2012,Luxembourg,15-24 years,9.3
2012,Luxembourg,25-34 years,6.45
2012,Luxembourg,35-54 years,10.9
2012,Luxembourg,55-74 years,13.29
2012,Luxembourg,75+ years,25.46
2012,Malta,05-14 years,0
2012,Malta,15-24 years,1.8
2012,Malta,25-34 years,4.93
2012,Malta,35-54 years,8.97
2012,Malta,55-74 years,9.89
2012,Malta,75+ years,3.45
2012,Mauritius,05-14 years,1.65
2012,Mauritius,15-24 years,9.43
2012,Mauritius,25-34 years,16.08
2012,Mauritius,35-54 years,11.35
2012,Mauritius,55-74 years,8.32
2012,Mauritius,75+ years,8.33
2012,Mexico,05-14 years,0.86
2012,Mexico,15-24 years,7.37
2012,Mexico,25-34 years,6.23
2012,Mexico,35-54 years,5.3
2012,Mexico,55-74 years,4.95
2012,Mexico,75+ years,5.82
2012,Netherlands,05-14 years,0.3
2012,Netherlands,15-24 years,6.35
2012,Netherlands,25-34 years,9.92
2012,Netherlands,35-54 years,15.91
2012,Netherlands,55-74 years,13.4
2012,Netherlands,75+ years,12.13
2012,New Zealand,05-14 years,2.07
2012,New Zealand,15-24 years,23.07
2012,New Zealand,25-34 years,14.26
2012,New Zealand,35-54 years,16.43
2012,New Zealand,55-74 years,8.53
2012,New Zealand,75+ years,13.44
2012,Nicaragua,05-14 years,0.97
2012,Nicaragua,15-24 years,9.53
2012,Nicaragua,25-34 years,8.9
2012,Nicaragua,35-54 years,5.47
2012,Nicaragua,55-74 years,5.81
2012,Nicaragua,75+ years,4.25
2012,Norway,05-14 years,0.33
2012,Norway,15-24 years,9.99
2012,Norway,25-34 years,11.87
2012,Norway,35-54 years,14.82
2012,Norway,55-74 years,11.18
2012,Norway,75+ years,13.35
2012,Panama,05-14 years,0.14
2012,Panama,15-24 years,5.89
2012,Panama,25-34 years,5.6
2012,Panama,35-54 years,3.45
2012,Panama,55-74 years,5.72
2012,Panama,75+ years,6.44
2012,Paraguay,05-14 years,1.27
2012,Paraguay,15-24 years,7.86
2012,Paraguay,25-34 years,5.52
2012,Paraguay,35-54 years,4.73
2012,Paraguay,55-74 years,4.54
2012,Paraguay,75+ years,7.44
2012,Poland,05-14 years,0.43
2012,Poland,15-24 years,11.45
2012,Poland,25-34 years,14.95
2012,Poland,35-54 years,23.65
2012,Poland,55-74 years,24.46
2012,Poland,75+ years,15.32
2012,Portugal,05-14 years,0.09
2012,Portugal,15-24 years,3.01
2012,Portugal,25-34 years,5.02
2012,Portugal,35-54 years,10.68
2012,Portugal,55-74 years,15.04
2012,Portugal,75+ years,28.94
2012,Puerto Rico,05-14 years,0.39
2012,Puerto Rico,15-24 years,5.63
2012,Puerto Rico,25-34 years,5.84
2012,Puerto Rico,35-54 years,8.99
2012,Puerto Rico,55-74 years,11.59
2012,Puerto Rico,75+ years,8.08
2012,Qatar,05-14 years,0
2012,Qatar,15-24 years,2.02
2012,Qatar,25-34 years,2.54
2012,Qatar,35-54 years,2.5
2012,Qatar,55-74 years,1.18
2012,Qatar,75+ years,0
2012,Republic of Korea,05-14 years,0.89
2012,Republic of Korea,15-24 years,11.45
2012,Republic of Korea,25-34 years,26.25
2012,Republic of Korea,35-54 years,30.78
2012,Republic of Korea,55-74 years,44.76
2012,Republic of Korea,75+ years,92.4
2012,Romania,05-14 years,0.75
2012,Romania,15-24 years,7.6
2012,Romania,25-34 years,10.13
2012,Romania,35-54 years,17.82
2012,Romania,55-74 years,17.81
2012,Romania,75+ years,13.14
2012,Russian Federation,05-14 years,1.23
2012,Russian Federation,15-24 years,20.96
2012,Russian Federation,25-34 years,28
2012,Russian Federation,35-54 years,25.09
2012,Russian Federation,55-74 years,20.82
2012,Russian Federation,75+ years,31.19
2012,Saint Lucia,05-14 years,3.7
2012,Saint Lucia,15-24 years,3.12
2012,Saint Lucia,25-34 years,3.63
2012,Saint Lucia,35-54 years,10.4
2012,Saint Lucia,55-74 years,4.49
2012,Saint Lucia,75+ years,14.3
2012,Saint Vincent and Grenadines,05-14 years,0
2012,Saint Vincent and Grenadines,15-24 years,15.05
2012,Saint Vincent and Grenadines,25-34 years,11.36
2012,Saint Vincent and Grenadines,35-54 years,14.23
2012,Saint Vincent and Grenadines,55-74 years,8.08
2012,Saint Vincent and Grenadines,75+ years,0
2012,Serbia,05-14 years,0.14
2012,Serbia,15-24 years,5.01
2012,Serbia,25-34 years,10.45
2012,Serbia,35-54 years,17.45
2012,Serbia,55-74 years,25.8
2012,Serbia,75+ years,50.79
2012,Seychelles,05-14 years,0
2012,Seychelles,15-24 years,0
2012,Seychelles,25-34 years,0
2012,Seychelles,35-54 years,7.43
2012,Seychelles,55-74 years,8.79
2012,Seychelles,75+ years,0
2012,Singapore,05-14 years,0.45
2012,Singapore,15-24 years,6.88
2012,Singapore,25-34 years,6.73
2012,Singapore,35-54 years,12.36
2012,Singapore,55-74 years,17.52
2012,Singapore,75+ years,24.76
2012,Slovakia,05-14 years,0.37
2012,Slovakia,15-24 years,6.14
2012,Slovakia,25-34 years,8.91
2012,Slovakia,35-54 years,15.12
2012,Slovakia,55-74 years,15.56
2012,Slovakia,75+ years,12.26
2012,Slovenia,05-14 years,0.54
2012,Slovenia,15-24 years,9.56
2012,Slovenia,25-34 years,12.48
2012,Slovenia,35-54 years,25.08
2012,Slovenia,55-74 years,33.17
2012,Slovenia,75+ years,43.87
2012,South Africa,05-14 years,0.13
2012,South Africa,15-24 years,1.51
2012,South Africa,25-34 years,1.58
2012,South Africa,35-54 years,0.98
2012,South Africa,55-74 years,0.95
2012,South Africa,75+ years,1.08
2012,Spain,05-14 years,0.11
2012,Spain,15-24 years,3.31
2012,Spain,25-34 years,5.8
2012,Spain,35-54 years,9.09
2012,Spain,55-74 years,10.07
2012,Spain,75+ years,16.84
2012,Suriname,05-14 years,3
2012,Suriname,15-24 years,27.14
2012,Suriname,25-34 years,37.42
2012,Suriname,35-54 years,31.51
2012,Suriname,55-74 years,34.14
2012,Suriname,75+ years,78.38
2012,Sweden,05-14 years,0.49
2012,Sweden,15-24 years,9.45
2012,Sweden,25-34 years,11.76
2012,Sweden,35-54 years,15.75
2012,Sweden,55-74 years,15.94
2012,Sweden,75+ years,18.58
2012,Switzerland,05-14 years,0.38
2012,Switzerland,15-24 years,7.98
2012,Switzerland,25-34 years,8.77
2012,Switzerland,35-54 years,14.61
2012,Switzerland,55-74 years,20.02
2012,Switzerland,75+ years,26.28
2012,Thailand,05-14 years,0.34
2012,Thailand,15-24 years,4.69
2012,Thailand,25-34 years,8.68
2012,Thailand,35-54 years,7.95
2012,Thailand,55-74 years,8.38
2012,Thailand,75+ years,8.9
2012,Turkey,05-14 years,0.31
2012,Turkey,15-24 years,2.21
2012,Turkey,25-34 years,2.38
2012,Turkey,35-54 years,2.66
2012,Turkey,55-74 years,2.48
2012,Turkey,75+ years,3.66
2012,Turkmenistan,05-14 years,0.41
2012,Turkmenistan,15-24 years,4.88
2012,Turkmenistan,25-34 years,3.58
2012,Turkmenistan,35-54 years,3.56
2012,Turkmenistan,55-74 years,1.15
