anio,Pais,edad,promedio
2010,Bahrain,15-24 anios,0.54
2010,Bahrain,25-34 anios,2.06
2010,Bahrain,35-54 anios,2.65
2010,Bahrain,55-74 anios,1.43
2010,Bahrain,75+ anios,0
2010,Barbados,05-14 anios,0
2010,Barbados,15-24 anios,0
2010,Barbados,25-34 anios,0
2010,Barbados,35-54 anios,3.63
2010,Barbados,55-74 anios,0
2010,Barbados,75+ anios,0
2010,Belarus,05-14 anios,0.67
2010,Belarus,15-24 anios,20.27
2010,Belarus,25-34 anios,30.71
2010,Belarus,35-54 anios,35.74
2010,Belarus,55-74 anios,29.45
2010,Belarus,75+ anios,29.93
2010,Belgium,05-14 anios,0.75
2010,Belgium,15-24 anios,9.91
2010,Belgium,25-34 anios,16.84
2010,Belgium,35-54 anios,27.68
2010,Belgium,55-74 anios,23.61
2010,Belgium,75+ anios,26.15
2010,Belize,05-14 anios,0
2010,Belize,15-24 anios,3.07
2010,Belize,25-34 anios,8.09
2010,Belize,35-54 anios,10.67
2010,Belize,55-74 anios,9.06
2010,Belize,75+ anios,0
2010,Brazil,05-14 anios,0.31
2010,Brazil,15-24 anios,4.74
2010,Brazil,25-34 anios,6.56
2010,Brazil,35-54 anios,6.77
2010,Brazil,55-74 anios,6.73
2010,Brazil,75+ anios,9.06
2010,Bulgaria,05-14 anios,0.15
2010,Bulgaria,15-24 anios,4.71
2010,Bulgaria,25-34 anios,6.16
2010,Bulgaria,35-54 anios,12.22
2010,Bulgaria,55-74 anios,16.36
2010,Bulgaria,75+ anios,33.32
2010,Canada,05-14 anios,0.85
2010,Canada,15-24 anios,10.57
2010,Canada,25-34 anios,11.97
2010,Canada,35-54 anios,16.72
2010,Canada,55-74 anios,13.54
2010,Canada,75+ anios,10.99
2010,Chile,05-14 anios,1.09
2010,Chile,15-24 anios,14.29
2010,Chile,25-34 anios,15.11
2010,Chile,35-54 anios,16.18
2010,Chile,55-74 anios,12.87
2010,Chile,75+ anios,16.72
2010,Colombia,05-14 anios,0.98
2010,Colombia,15-24 anios,7.91
2010,Colombia,25-34 anios,6.74
2010,Colombia,35-54 anios,4.57
2010,Colombia,55-74 anios,4.78
2010,Colombia,75+ anios,6.91
2010,Costa Rica,05-14 anios,0.66
2010,Costa Rica,15-24 anios,6.06
2010,Costa Rica,25-34 anios,11.69
2010,Costa Rica,35-54 anios,10.4
2010,Costa Rica,55-74 anios,7.29
2010,Costa Rica,75+ anios,5.3
2010,Croatia,05-14 anios,0.22
2010,Croatia,15-24 anios,9.92
2010,Croatia,25-34 anios,8.19
2010,Croatia,35-54 anios,18.89
2010,Croatia,55-74 anios,28.89
2010,Croatia,75+ anios,43.17
2010,Cuba,05-14 anios,0.81
2010,Cuba,15-24 anios,5.35
2010,Cuba,25-34 anios,8.51
2010,Cuba,35-54 anios,15.32
2010,Cuba,55-74 anios,26.08
2010,Cuba,75+ anios,40.74
2010,Cyprus,05-14 anios,0
2010,Cyprus,15-24 anios,5.32
2010,Cyprus,25-34 anios,5.19
2010,Cyprus,35-54 anios,5.74
2010,Cyprus,55-74 anios,5.17
2010,Cyprus,75+ anios,6.49
2010,Czech Republic,05-14 anios,0.11
2010,Czech Republic,15-24 anios,8.8
2010,Czech Republic,25-34 anios,11.66
2010,Czech Republic,35-54 anios,19.02
2010,Czech Republic,55-74 anios,19.83
2010,Czech Republic,75+ anios,22.25
2010,Denmark,05-14 anios,0
2010,Denmark,15-24 anios,3.95
2010,Denmark,25-34 anios,7.45
2010,Denmark,35-54 anios,13.14
2010,Denmark,55-74 anios,15.87
2010,Denmark,75+ anios,21.3
2010,Ecuador,05-14 anios,1.46
2010,Ecuador,15-24 anios,11.55
2010,Ecuador,25-34 anios,9.8
2010,Ecuador,35-54 anios,6.15
2010,Ecuador,55-74 anios,5.81
2010,Ecuador,75+ anios,5.54
2010,El Salvador,05-14 anios,0.6
2010,El Salvador,15-24 anios,10.27
2010,El Salvador,25-34 anios,12.64
2010,El Salvador,35-54 anios,7.29
2010,El Salvador,55-74 anios,7.2
2010,El Salvador,75+ anios,7.64
2010,Estonia,05-14 anios,0
2010,Estonia,15-24 anios,12.44
2010,Estonia,25-34 anios,17.59
2010,Estonia,35-54 anios,19.08
2010,Estonia,55-74 anios,23.22
2010,Estonia,75+ anios,28.73
2010,Finland,05-14 anios,0.17
2010,Finland,15-24 anios,20.47
2010,Finland,25-34 anios,22.81
2010,Finland,35-54 anios,22.38
2010,Finland,55-74 anios,21.02
2010,Finland,75+ anios,17.39
2010,France,05-14 anios,0.52
2010,France,15-24 anios,6.47
2010,France,25-34 anios,12.69
2010,France,35-54 anios,24.29
2010,France,55-74 anios,21.93
2010,France,75+ anios,32.34
2010,Georgia,05-14 anios,0.21
2010,Georgia,15-24 anios,1.59
2010,Georgia,25-34 anios,2.37
2010,Georgia,35-54 anios,2.72
2010,Georgia,55-74 anios,4.66
2010,Georgia,75+ anios,4.32
2010,Germany,05-14 anios,0.37
2010,Germany,15-24 anios,6.59
2010,Germany,25-34 anios,9.36
2010,Germany,35-54 anios,13.61
2010,Germany,55-74 anios,16.56
2010,Germany,75+ anios,25.16
2010,Greece,05-14 anios,0
2010,Greece,15-24 anios,1.61
2010,Greece,25-34 anios,3.63
2010,Greece,35-54 anios,4.24
2010,Greece,55-74 anios,3.88
2010,Greece,75+ anios,5.8
2010,Grenada,05-14 anios,0
2010,Grenada,15-24 anios,0
2010,Grenada,25-34 anios,0
2010,Grenada,35-54 anios,0
2010,Grenada,55-74 anios,0
2010,Grenada,75+ anios,0
2010,Guatemala,05-14 anios,0.34
2010,Guatemala,15-24 anios,4.37
2010,Guatemala,25-34 anios,4.37
2010,Guatemala,35-54 anios,3.31
2010,Guatemala,55-74 anios,2.59
2010,Guatemala,75+ anios,2
2010,Guyana,05-14 anios,4.14
2010,Guyana,15-24 anios,35.08
2010,Guyana,25-34 anios,37.2
2010,Guyana,35-54 anios,50.19
2010,Guyana,55-74 anios,23.18
2010,Guyana,75+ anios,44.5
2010,Hungary,05-14 anios,0.31
2010,Hungary,15-24 anios,7.81
2010,Hungary,25-34 anios,14.84
2010,Hungary,35-54 anios,33.86
2010,Hungary,55-74 anios,38.68
2010,Hungary,75+ anios,47.61
2010,Iceland,05-14 anios,2.32
2010,Iceland,15-24 anios,14.95
2010,Iceland,25-34 anios,19.49
2010,Iceland,35-54 anios,18.58
2010,Iceland,55-74 anios,18.56
2010,Iceland,75+ anios,16.18
2010,Ireland,05-14 anios,1.01
2010,Ireland,15-24 anios,13.03
2010,Ireland,25-34 anios,11.92
2010,Ireland,35-54 anios,15.9
2010,Ireland,55-74 anios,11.63
2010,Ireland,75+ anios,6.02
2010,Israel,05-14 anios,0.37
2010,Israel,15-24 anios,6.2
2010,Israel,25-34 anios,7.67
2010,Israel,35-54 anios,8.75
2010,Israel,55-74 anios,10.49
2010,Israel,75+ anios,13.65
2010,Italy,05-14 anios,0.19
2010,Italy,15-24 anios,2.88
2010,Italy,25-34 anios,5.55
2010,Italy,35-54 anios,7.49
2010,Italy,55-74 anios,9.07
2010,Italy,75+ anios,12.37
2010,Jamaica,05-14 anios,0.19
2010,Jamaica,15-24 anios,0
2010,Jamaica,25-34 anios,0.24
2010,Jamaica,35-54 anios,0.15
2010,Jamaica,55-74 anios,0
2010,Jamaica,75+ anios,0
2010,Japan,05-14 anios,0.55
2010,Japan,15-24 anios,14.78
2010,Japan,25-34 anios,23.11
2010,Japan,35-54 anios,28.76
2010,Japan,55-74 anios,30.49
2010,Japan,75+ anios,27.38
2010,Kazakhstan,05-14 anios,3.13
2010,Kazakhstan,15-24 anios,23.22
2010,Kazakhstan,25-34 anios,35.87
2010,Kazakhstan,35-54 anios,29.96
2010,Kazakhstan,55-74 anios,24.4
2010,Kazakhstan,75+ anios,29.45
2010,Kuwait,05-14 anios,0
2010,Kuwait,15-24 anios,0.62
2010,Kuwait,25-34 anios,2.16
2010,Kuwait,35-54 anios,1.04
2010,Kuwait,55-74 anios,1.55
2010,Kuwait,75+ anios,0
2010,Kyrgyzstan,05-14 anios,1.16
2010,Kyrgyzstan,15-24 anios,10.62
2010,Kyrgyzstan,25-34 anios,16.27
2010,Kyrgyzstan,35-54 anios,12.82
2010,Kyrgyzstan,55-74 anios,11.4
2010,Kyrgyzstan,75+ anios,15.84
2010,Latvia,05-14 anios,0
2010,Latvia,15-24 anios,13.15
2010,Latvia,25-34 anios,21.25
2010,Latvia,35-54 anios,28.72
2010,Latvia,55-74 anios,28.62
2010,Latvia,75+ anios,21.34
2010,Lithuania,05-14 anios,0.64
2010,Lithuania,15-24 anios,23.95
2010,Lithuania,25-34 anios,30.64
2010,Lithuania,35-54 anios,47.57
2010,Lithuania,55-74 anios,41.81
2010,Lithuania,75+ anios,36.28
2010,Luxembourg,05-14 anios,1.65
2010,Luxembourg,15-24 anios,4.97
2010,Luxembourg,25-34 anios,6.89
2010,Luxembourg,35-54 anios,18.31
2010,Luxembourg,55-74 anios,8.64
2010,Luxembourg,75+ anios,23.88
2010,Maldives,05-14 anios,0
2010,Maldives,15-24 anios,1.12
2010,Maldives,25-34 anios,0
2010,Maldives,35-54 anios,0
2010,Maldives,55-74 anios,0
2010,Maldives,75+ anios,0
2010,Malta,05-14 anios,0
2010,Malta,15-24 anios,5.3
2010,Malta,25-34 anios,4.94
2010,Malta,35-54 anios,15.26
2010,Malta,55-74 anios,6.23
2010,Malta,75+ anios,7.49
2010,Mauritius,05-14 anios,0
2010,Mauritius,15-24 anios,8.57
2010,Mauritius,25-34 anios,13.22
2010,Mauritius,35-54 anios,9.84
2010,Mauritius,55-74 anios,7.98
2010,Mauritius,75+ anios,11.77
2010,Mexico,05-14 anios,0.77
2010,Mexico,15-24 anios,6.47
2010,Mexico,25-34 anios,5.74
2010,Mexico,35-54 anios,5.27
2010,Mexico,55-74 anios,4.91
2010,Mexico,75+ anios,6.01
2010,Netherlands,05-14 anios,0.3
2010,Netherlands,15-24 anios,6.04
2010,Netherlands,25-34 anios,8.39
2010,Netherlands,35-54 anios,14.29
2010,Netherlands,55-74 anios,13.25
2010,Netherlands,75+ anios,11.08
2010,New Zealand,05-14 anios,1.03
2010,New Zealand,15-24 anios,17.57
2010,New Zealand,25-34 anios,17.03
2010,New Zealand,35-54 anios,16.79
2010,New Zealand,55-74 anios,11.07
2010,New Zealand,75+ anios,11.33
2010,Nicaragua,05-14 anios,0.96
2010,Nicaragua,15-24 anios,9.59
2010,Nicaragua,25-34 anios,9.95
2010,Nicaragua,35-54 anios,8.09
2010,Nicaragua,55-74 anios,6.15
2010,Nicaragua,75+ anios,7.38
2010,Norway,05-14 anios,0.16
2010,Norway,15-24 anios,11.34
2010,Norway,25-34 anios,13.66
2010,Norway,35-54 anios,14.45
2010,Norway,55-74 anios,15.27
2010,Norway,75+ anios,11.64
2010,Oman,05-14 anios,0
2010,Oman,15-24 anios,0.62
2010,Oman,25-34 anios,0.26
2010,Oman,35-54 anios,0.9
2010,Oman,55-74 anios,0.61
2010,Oman,75+ anios,0
2010,Panama,05-14 anios,0
2010,Panama,15-24 anios,5.23
2010,Panama,25-34 anios,7.1
2010,Panama,35-54 anios,5.77
2010,Panama,55-74 anios,4.36
2010,Panama,75+ anios,9.05
2010,Paraguay,05-14 anios,0.37
2010,Paraguay,15-24 anios,6.53
2010,Paraguay,25-34 anios,4.56
2010,Paraguay,35-54 anios,4.57
2010,Paraguay,55-74 anios,4.51
2010,Paraguay,75+ anios,6.43
2010,Philippines,05-14 anios,0.25
2010,Philippines,15-24 anios,3.94
2010,Philippines,25-34 anios,3.5
2010,Philippines,35-54 anios,2.85
2010,Philippines,55-74 anios,2.7
2010,Philippines,75+ anios,4.3
2010,Poland,05-14 anios,0.42
2010,Poland,15-24 anios,11.24
2010,Poland,25-34 anios,14.24
2010,Poland,35-54 anios,24.68
2010,Poland,55-74 anios,24.69
2010,Poland,75+ anios,14.29
2010,Portugal,05-14 anios,0.18
2010,Portugal,15-24 anios,3.37
2010,Portugal,25-34 anios,5.77
2010,Portugal,35-54 anios,10.67
2010,Portugal,55-74 anios,14.97
2010,Portugal,75+ anios,31.97
2010,Puerto Rico,05-14 anios,0
2010,Puerto Rico,15-24 anios,3.81
2010,Puerto Rico,25-34 anios,8.07
2010,Puerto Rico,35-54 anios,12.39
2010,Puerto Rico,55-74 anios,11.43
2010,Puerto Rico,75+ anios,12.08
2010,Qatar,05-14 anios,0
2010,Qatar,15-24 anios,3.11
2010,Qatar,25-34 anios,3.62
2010,Qatar,35-54 anios,2.81
2010,Qatar,55-74 anios,0
2010,Qatar,75+ anios,0
2010,Republic of Korea,05-14 anios,1.04
2010,Republic of Korea,15-24 anios,13.01
2010,Republic of Korea,25-34 anios,29.55
2010,Republic of Korea,35-54 anios,33.9
2010,Republic of Korea,55-74 anios,53.48
2010,Republic of Korea,75+ anios,108.35
2010,Romania,05-14 anios,0.74
2010,Romania,15-24 anios,7.34
2010,Romania,25-34 anios,8.83
2010,Romania,35-54 anios,18.76
2010,Romania,55-74 anios,20.01
2010,Romania,75+ anios,15.39
2010,Russian Federation,05-14 anios,1.42
2010,Russian Federation,15-24 anios,22.59
2010,Russian Federation,25-34 anios,32.36
2010,Russian Federation,35-54 anios,28.75
2010,Russian Federation,55-74 anios,23.25
2010,Russian Federation,75+ anios,32.93
2010,Saint Lucia,05-14 anios,0
2010,Saint Lucia,15-24 anios,3.2
2010,Saint Lucia,25-34 anios,0
2010,Saint Lucia,35-54 anios,2.15
2010,Saint Lucia,55-74 anios,9.5
2010,Saint Lucia,75+ anios,0
2010,Saint Vincent and Grenadines,05-14 anios,5.07
2010,Saint Vincent and Grenadines,15-24 anios,0
2010,Saint Vincent and Grenadines,25-34 anios,22.75
2010,Saint Vincent and Grenadines,35-54 anios,0
2010,Saint Vincent and Grenadines,55-74 anios,0
2010,Saint Vincent and Grenadines,75+ anios,0
2010,Serbia,05-14 anios,0
2010,Serbia,15-24 anios,3.93
2010,Serbia,25-34 anios,9.26
2010,Serbia,35-54 anios,15.87
2010,Serbia,55-74 anios,27.08
2010,Serbia,75+ anios,53.18
2010,Seychelles,05-14 anios,0
2010,Seychelles,15-24 anios,0
2010,Seychelles,25-34 anios,12.9
2010,Seychelles,35-54 anios,14.72
2010,Seychelles,55-74 anios,0
2010,Seychelles,75+ anios,0
2010,Singapore,05-14 anios,0.22
2010,Singapore,15-24 anios,3.92
2010,Singapore,25-34 anios,5.6
2010,Singapore,35-54 anios,10.19
2010,Singapore,55-74 anios,11.79
2010,Singapore,75+ anios,29.06
2010,Slovakia,05-14 anios,0.91
2010,Slovakia,15-24 anios,6.33
2010,Slovakia,25-34 anios,9.09
2010,Slovakia,35-54 anios,17.87
2010,Slovakia,55-74 anios,16.15
2010,Slovakia,75+ anios,15.34
2010,Slovenia,05-14 anios,1.08
2010,Slovenia,15-24 anios,11.14
2010,Slovenia,25-34 anios,12.08
2010,Slovenia,35-54 anios,23.81
2010,Slovenia,55-74 anios,31.41
2010,Slovenia,75+ anios,39.27
2010,South Africa,05-14 anios,0.1
2010,South Africa,15-24 anios,0.86
2010,South Africa,25-34 anios,1.4
2010,South Africa,35-54 anios,1.02
2010,South Africa,55-74 anios,0.91
2010,South Africa,75+ anios,1.69
2010,Spain,05-14 anios,0.07
2010,Spain,15-24 anios,2.54
2010,Spain,25-34 anios,4.54
2010,Spain,35-54 anios,8.82
2010,Spain,55-74 anios,9.5
2010,Spain,75+ anios,15.23
2010,Suriname,05-14 anios,5.94
2010,Suriname,15-24 anios,29.8
2010,Suriname,25-34 anios,33.24
2010,Suriname,35-54 anios,39.84
2010,Suriname,55-74 anios,23.38
2010,Suriname,75+ anios,76.58
2010,Sweden,05-14 anios,0.3
2010,Sweden,15-24 anios,9.46
2010,Sweden,25-34 anios,11.83
2010,Sweden,35-54 anios,15.15
2010,Sweden,55-74 anios,17.46
2010,Sweden,75+ anios,16.89
2010,Switzerland,05-14 anios,0.25
2010,Switzerland,15-24 anios,6.68
2010,Switzerland,25-34 anios,10.2
2010,Switzerland,35-54 anios,15.37
2010,Switzerland,55-74 anios,19.3
2010,Switzerland,75+ anios,23.77
2010,Thailand,05-14 anios,0.34
2010,Thailand,15-24 anios,5.28
2010,Thailand,25-34 anios,8.09
2010,Thailand,35-54 anios,7.5
2010,Thailand,55-74 anios,7.67
2010,Thailand,75+ anios,9.62
2010,Trinidad and Tobago,05-14 anios,1.12
2010,Trinidad and Tobago,15-24 anios,11.84
2010,Trinidad and Tobago,25-34 anios,20.18
2010,Trinidad and Tobago,35-54 anios,15.35
2010,Trinidad and Tobago,55-74 anios,12.7
2010,Trinidad and Tobago,75+ anios,10.3
2010,Turkey,05-14 anios,0.41
2010,Turkey,15-24 anios,2.66
2010,Turkey,25-34 anios,2.47
2010,Turkey,35-54 anios,2.74
2010,Turkey,55-74 anios,2.68
2010,Turkey,75+ anios,4.4
2010,Turkmenistan,05-14 anios,0.72
2010,Turkmenistan,15-24 anios,5.8
2010,Turkmenistan,25-34 anios,5.8
2010,Turkmenistan,35-54 anios,3.79
2010,Turkmenistan,55-74 anios,3.03
2010,Turkmenistan,75+ anios,2.45
2010,Ukraine,05-14 anios,1.22
2010,Ukraine,15-24 anios,15.59
2010,Ukraine,25-34 anios,22.84
2010,Ukraine,35-54 anios,25.21
2010,Ukraine,55-74 anios,23.71
2010,Ukraine,75+ anios,28.28
2010,United Arab Emirates,05-14 anios,0
2010,United Arab Emirates,15-24 anios,1.43
2010,United Arab Emirates,25-34 anios,1.85
2010,United Arab Emirates,35-54 anios,1.19
2010,United Arab Emirates,55-74 anios,2.58
2010,United Arab Emirates,75+ anios,5.69
2010,United Kingdom,05-14 anios,0.06
2010,United Kingdom,15-24 anios,5.47
2010,United Kingdom,25-34 anios,7.93
2010,United Kingdom,35-54 anios,10.61
2010,United Kingdom,55-74 anios,7.28
2010,United Kingdom,75+ anios,6.44
2010,United States,05-14 anios,0.66
2010,United States,15-24 anios,10.49
2010,United States,25-34 anios,14.13
2010,United States,35-54 anios,17.98
2010,United States,55-74 anios,16.14
2010,United States,75+ anios,16.39
2010,Uruguay,05-14 anios,0.78
2010,Uruguay,15-24 anios,15.5
2010,Uruguay,25-34 anios,20.12
2010,Uruguay,35-54 anios,16.67
2010,Uruguay,55-74 anios,26.17
2010,Uruguay,75+ anios,35.64
2010,Uzbekistan,05-14 anios,1.45
2010,Uzbekistan,15-24 anios,7.2
2010,Uzbekistan,25-34 anios,6.88
2010,Uzbekistan,35-54 anios,7.28
2010,Uzbekistan,55-74 anios,5.37
2010,Uzbekistan,75+ anios,2.7
2011,Argentina,05-14 anios,0.81
2011,Argentina,15-24 anios,12.64
2011,Argentina,25-34 anios,9.44
2011,Argentina,35-54 anios,6.86
2011,Argentina,55-74 anios,8.4
2011,Argentina,75+ anios,10.75
2011,Armenia,05-14 anios,0
2011,Armenia,15-24 anios,2.18
2011,Armenia,25-34 anios,1.76
2011,Armenia,35-54 anios,3.41
2011,Armenia,55-74 anios,3.1
2011,Armenia,75+ anios,5.63
2011,Aruba,05-14 anios,0
2011,Aruba,15-24 anios,7.71
2011,Aruba,25-34 anios,8.54
2011,Aruba,35-54 anios,9.07
2011,Aruba,55-74 anios,20.54
2011,Aruba,75+ anios,0
2011,Australia,05-14 anios,0.58
2011,Australia,15-24 anios,10.93
2011,Australia,25-34 anios,13.52
2011,Australia,35-54 anios,15.07
2011,Australia,55-74 anios,11.4
2011,Australia,75+ anios,13.58
2011,Austria,05-14 anios,0.48
2011,Austria,15-24 anios,8.86
2011,Austria,25-34 anios,11.03
2011,Austria,35-54 anios,16.7
2011,Austria,55-74 anios,21.64
2011,Austria,75+ anios,37.56
2011,Bahamas,05-14 anios,0
2011,Bahamas,15-24 anios,1.55
2011,Bahamas,25-34 anios,1.72
2011,Bahamas,35-54 anios,0.95
2011,Bahamas,55-74 anios,2.06
2011,Bahamas,75+ anios,0
2011,Bahrain,05-14 anios,0.63
2011,Bahrain,15-24 anios,2.25
2011,Bahrain,25-34 anios,1.88
2011,Bahrain,35-54 anios,1.64
2011,Bahrain,55-74 anios,1.37
2011,Bahrain,75+ anios,0
2011,Barbados,05-14 anios,0
2011,Barbados,15-24 anios,0
2011,Barbados,25-34 anios,0
2011,Barbados,35-54 anios,0
2011,Barbados,55-74 anios,0
2011,Barbados,75+ anios,0
2011,Belarus,05-14 anios,1.23
2011,Belarus,15-24 anios,16.79
2011,Belarus,25-34 anios,26.16
2011,Belarus,35-54 anios,30.97
2011,Belarus,55-74 anios,27.21
2011,Belarus,75+ anios,30.02
2011,Belgium,05-14 anios,0.41
2011,Belgium,15-24 anios,11.25
2011,Belgium,25-34 anios,15.67
2011,Belgium,35-54 anios,27.19
2011,Belgium,55-74 anios,25.99
2011,Belgium,75+ anios,27.55
2011,Belize,05-14 anios,0
2011,Belize,15-24 anios,19.36
2011,Belize,25-34 anios,17.56
2011,Belize,35-54 anios,13.25
2011,Belize,55-74 anios,4.36
2011,Belize,75+ anios,21.22
2011,Bosnia and Herzegovina,05-14 anios,0
2011,Bosnia and Herzegovina,15-24 anios,0
2011,Bosnia and Herzegovina,25-34 anios,0.2
2011,Bosnia and Herzegovina,35-54 anios,0.18
2011,Bosnia and Herzegovina,55-74 anios,0.25
2011,Bosnia and Herzegovina,75+ anios,0
2011,Brazil,05-14 anios,0.33
2011,Brazil,15-24 anios,5.01
2011,Brazil,25-34 anios,6.69
2011,Brazil,35-54 anios,6.92
2011,Brazil,55-74 anios,6.9
2011,Brazil,75+ anios,8.27
2011,Bulgaria,05-14 anios,0.31
2011,Bulgaria,15-24 anios,5.45
2011,Bulgaria,25-34 anios,6.27
2011,Bulgaria,35-54 anios,11.57
2011,Bulgaria,55-74 anios,14.41
2011,Bulgaria,75+ anios,24.34
2011,Cabo Verde,05-14 anios,2.63
2011,Cabo Verde,15-24 anios,5.29
2011,Cabo Verde,25-34 anios,9.82
2011,Cabo Verde,35-54 anios,20.8
2011,Cabo Verde,55-74 anios,8.64
2011,Cabo Verde,75+ anios,15.95
2011,Canada,05-14 anios,0.83
2011,Canada,15-24 anios,10.84
2011,Canada,25-34 anios,11.4
2011,Canada,35-54 anios,15.01
2011,Canada,55-74 anios,12.67
2011,Canada,75+ anios,10.34
2011,Chile,05-14 anios,0.94
2011,Chile,15-24 anios,13.46
2011,Chile,25-34 anios,15.36
2011,Chile,35-54 anios,15.54
2011,Chile,55-74 anios,15.22
2011,Chile,75+ anios,15.43
2011,Colombia,05-14 anios,0.92
2011,Colombia,15-24 anios,7.24
2011,Colombia,25-34 anios,5.83
2011,Colombia,35-54 anios,4.92
2011,Colombia,55-74 anios,4.94
2011,Colombia,75+ anios,6.07
2011,Costa Rica,05-14 anios,0.94
2011,Costa Rica,15-24 anios,8.74
2011,Costa Rica,25-34 anios,10.64
2011,Costa Rica,35-54 anios,8.32
2011,Costa Rica,55-74 anios,8.21
2011,Costa Rica,75+ anios,7.23
2011,Croatia,05-14 anios,0.45
2011,Croatia,15-24 anios,6.06
2011,Croatia,25-34 anios,11.96
2011,Croatia,35-54 anios,16.15
2011,Croatia,55-74 anios,25.28
2011,Croatia,75+ anios,40.12
2011,Cuba,05-14 anios,0.52
2011,Cuba,15-24 anios,5.6
2011,Cuba,25-34 anios,9.54
2011,Cuba,35-54 anios,14.35
2011,Cuba,55-74 anios,23.27
2011,Cuba,75+ anios,45.72
2011,Cyprus,05-14 anios,0
2011,Cyprus,15-24 anios,2.27
2011,Cyprus,25-34 anios,0
2011,Cyprus,35-54 anios,6.49
2011,Cyprus,55-74 anios,5.71
2011,Cyprus,75+ anios,6.63
2011,Czech Republic,05-14 anios,0.21
2011,Czech Republic,15-24 anios,11.26
2011,Czech Republic,25-34 anios,12.64
2011,Czech Republic,35-54 anios,19.7
2011,Czech Republic,55-74 anios,20.33
2011,Czech Republic,75+ anios,22.97
2011,Denmark,05-14 anios,0
2011,Denmark,15-24 anios,5.31
2011,Denmark,25-34 anios,7.23
2011,Denmark,35-54 anios,15.23
2011,Denmark,55-74 anios,15.49
2011,Denmark,75+ anios,17.73
2011,Ecuador,05-14 anios,2.12
2011,Ecuador,15-24 anios,11.2
2011,Ecuador,25-34 anios,8.84
2011,Ecuador,35-54 anios,6.04
2011,Ecuador,55-74 anios,6.17
2011,Ecuador,75+ anios,5.88
2011,El Salvador,05-14 anios,1.83
2011,El Salvador,15-24 anios,13.58
2011,El Salvador,25-34 anios,14.13
2011,El Salvador,35-54 anios,8.29
2011,El Salvador,55-74 anios,6.2
2011,El Salvador,75+ anios,10.09
2011,Estonia,05-14 anios,0
2011,Estonia,15-24 anios,13
2011,Estonia,25-34 anios,12.84
2011,Estonia,35-54 anios,20.03
2011,Estonia,55-74 anios,22.39
2011,Estonia,75+ anios,30.78
2011,Fiji,05-14 anios,0
2011,Fiji,15-24 anios,4.47
2011,Fiji,25-34 anios,7.64
2011,Fiji,35-54 anios,5.74
2011,Fiji,55-74 anios,5.27
2011,Fiji,75+ anios,26.41
2011,Finland,05-14 anios,0.34
2011,Finland,15-24 anios,17.57
2011,Finland,25-34 anios,19.11
2011,Finland,35-54 anios,23.1
2011,Finland,55-74 anios,20.26
2011,Finland,75+ anios,16.6
2011,France,05-14 anios,0.46
2011,France,15-24 anios,6.37
2011,France,25-34 anios,12.21
2011,France,35-54 anios,24.21
2011,France,55-74 anios,21.92
2011,France,75+ anios,32.82
2011,Georgia,05-14 anios,0.21
2011,Georgia,15-24 anios,1.9
2011,Georgia,25-34 anios,1.47
2011,Georgia,35-54 anios,2.47
2011,Georgia,55-74 anios,3.29
2011,Georgia,75+ anios,6
2011,Germany,05-14 anios,0.28
2011,Germany,15-24 anios,6.42
2011,Germany,25-34 anios,8.84
2011,Germany,35-54 anios,13.46
2011,Germany,55-74 anios,17.18
2011,Germany,75+ anios,25.98
2011,Greece,05-14 anios,0
2011,Greece,15-24 anios,2.68
2011,Greece,25-34 anios,4.31
2011,Greece,35-54 anios,5.53
2011,Greece,55-74 anios,5.06
2011,Greece,75+ anios,6.06
2011,Grenada,05-14 anios,0
2011,Grenada,15-24 anios,0
2011,Grenada,25-34 anios,0
2011,Grenada,35-54 anios,0
2011,Grenada,55-74 anios,9.71
2011,Grenada,75+ anios,0
2011,Guatemala,05-14 anios,0.44
2011,Guatemala,15-24 anios,5.2
2011,Guatemala,25-34 anios,3.52
2011,Guatemala,35-54 anios,2.61
2011,Guatemala,55-74 anios,2.69
2011,Guatemala,75+ anios,2.29
2011,Guyana,05-14 anios,4.22
2011,Guyana,15-24 anios,28.94
2011,Guyana,25-34 anios,38.08
2011,Guyana,35-54 anios,43.96
2011,Guyana,55-74 anios,31
2011,Guyana,75+ anios,25.47
2011,Hungary,05-14 anios,0.62
2011,Hungary,15-24 anios,8.45
2011,Hungary,25-34 anios,13.12
2011,Hungary,35-54 anios,33.82
2011,Hungary,55-74 anios,37.2
2011,Hungary,75+ anios,43.32
2011,Iceland,05-14 anios,2.33
2011,Iceland,15-24 anios,6.38
2011,Iceland,25-34 anios,13.21
2011,Iceland,35-54 anios,10.51
2011,Iceland,55-74 anios,14.35
2011,Iceland,75+ anios,0
2011,Ireland,05-14 anios,0
2011,Ireland,15-24 anios,16.22
2011,Ireland,25-34 anios,16.79
2011,Ireland,35-54 anios,18.03
2011,Ireland,55-74 anios,12.19
2011,Ireland,75+ anios,4.8
2011,Israel,05-14 anios,0.07
2011,Israel,15-24 anios,4.46
2011,Israel,25-34 anios,5.44
2011,Israel,35-54 anios,7.51
2011,Israel,55-74 anios,9.73
2011,Israel,75+ anios,13.72
2011,Italy,05-14 anios,0.11
2011,Italy,15-24 anios,3.58
2011,Italy,25-34 anios,5.24
2011,Italy,35-54 anios,7.89
2011,Italy,55-74 anios,9.51
2011,Italy,75+ anios,13.52
